coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
7,7,63,3,7,398,0,0,0,0,69,14,50,8,1,4,12,106,1,105,0,0,0,0,0.186,
2,1,4,0,3,103,0,0,0,0,24,5,0,11,0,3,4,60,0,60,0,0,0,0,0.118,
4,4,32,0,4,511,0,0,1,0,74,6,0,32,4,5,5,122,5,117,0,0,1,0,0.086,
2,2,10,0,2,101,0,0,0,0,19,2,94,3,0,0,0,0,0,0,0,0,0,0,0,
0,2,6,2,4,45,0,0,0,0,12,4,50,11,0,6,0,21,0,21,0,0,0,1,0,
4,3,11,27,10,497,0,0,0,1,80,13,60,6,6,7,37,294,37,257,0,0,0,1,0.194,
0,2,3,0,2,45,0,0,0,0,10,2,66,12,0,3,2,45,0,45,0,0,0,0,0.06,
4,1,9,11,6,511,0,0,0,0,69,10,79,29,0,6,12,160,1,159,0,0,0,0,0.119,
5,16,95,21,21,938,0,0,0,1,119,13,0,0,9,16,14,337,29,308,0,0,0,1,0.079,
5,6,44,0,6,259,0,0,1,0,34,9,85,20,3,4,10,105,26,79,0,0,1,0,0.16,
0,4,17,10,4,284,0,0,0,1,39,2,90,44,2,12,1,70,4,66,0,0,0,1,0.058,
33,44,323,63,63,3971,0,0,1,1,450,42,55,11,85,14,75,1554,441,1113,0,0,1,1,0.084,
2,0,2,0,6,121,0,0,0,0,18,4,82,18,0,4,1,52,2,50,0,0,0,0,0.037,
5,6,24,7,8,478,0,0,1,1,73,5,62,17,11,10,44,324,29,295,0,0,1,1,0.207,
2,2,18,0,2,122,0,0,0,1,14,8,0,2,1,7,5,83,6,77,0,0,0,1,0.099,
8,6,20,0,9,179,0,0,0,0,24,9,0,8,4,0,6,83,11,72,0,0,0,0,0.126,
0,5,7,1,8,617,0,0,1,1,87,5,89,36,6,7,22,176,13,163,0,0,1,1,0.198,
2,4,23,3,5,135,0,0,0,0,24,4,75,14,1,5,0,41,2,39,0,0,0,0,0,
0,2,25,0,2,35,0,0,0,0,1,1,0,12,3,2,0,19,5,14,0,0,0,0,0,
0,1,7,0,2,128,0,0,0,0,20,4,80,27,1,6,8,89,8,81,0,0,0,0,0.152,
0,1,3,0,2,48,0,0,0,0,10,3,71,7,0,0,0,0,0,0,0,0,0,0,0,
3,1,9,0,4,150,0,0,0,0,20,7,75,15,0,0,0,0,0,0,0,0,0,0,0.041,
2,3,20,0,3,150,0,0,1,1,24,4,0,6,3,8,7,75,15,60,0,0,1,1,0.157,
1,5,31,0,5,75,0,0,1,1,10,19,25,5,142,4,124,3558,3184,374,0,0,1,1,0.06,
16,15,96,6,20,1293,0,0,1,0,159,21,61,49,6,5,76,376,93,283,0,0,1,0,0.288,
3,3,24,2,3,191,0,0,0,1,53,13,88,13,0,8,6,89,0,89,0,0,0,1,0.121,
3,1,7,0,5,100,0,0,0,0,18,6,86,17,0,0,0,0,0,0,0,0,0,0,0,
0,1,5,0,1,30,0,0,0,0,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,
7,8,94,0,9,789,0,0,0,0,115,6,0,19,3,5,11,147,14,133,0,0,0,0,0.152,
6,0,12,0,7,156,0,0,0,0,41,8,56,15,0,3,3,49,0,49,0,0,0,0,0.109,
0,4,9,2,12,463,0,0,0,1,51,5,93,72,4,8,35,418,27,391,0,0,0,1,0.153,
3,4,25,3,4,142,0,0,0,1,41,13,87,13,0,7,6,79,0,79,0,0,0,1,0.132,
39,43,285,86,81,3887,0,0,1,1,544,90,0,20,20,18,198,1588,352,1236,0,0,1,1,0.191,
0,1,1,0,1,307,0,0,0,1,40,1,93,73,0,9,7,109,5,104,0,0,0,1,0.114,
0,1,3,1,1,26,0,0,0,0,7,2,0,4,1,4,0,47,4,43,0,0,0,0,0,
